"","Country","FAO_CropName","servingSize_kg","Population","Amount_kg","source","FAO_CropID","GENuS_FoodName","GENuS_FoodID","Calories","Protein","Fat","Carbohydrates","Vitamin.C","Vitamin.A","Folate","Calcium","Iron","Zinc","Potassium","Dietary.Fiber","Copper","Sodium","Phosphorus","Thiamin","Riboflavin","Niacin","B6","Choline","Magnesium","Manganese","Saturated.FA","Monounsaturated.FA","Polyunsaturated.FA","Omega.3..USDA.only.","B12..USDA.only.","Water.moisture","Ash","Refuse"
"1","Kiribati","Bananas",0.04075,115847,8454000,"Production_kg",486,"Bananas",117,18040.19,217717.89,41636.36,4180521.19,1906.57,6.58,3.34,1764.28,143.06,29.55,60851.77,280017.78,16.52,1136.61,4542.15,9.57,9.06,152.48,62.5,1755,5073.97,48.35,19878.01,4656.11,10118.08,0,0,13044.84,148.44,6357.38
"2","Kiribati","Coconuts",0.04,115847,145237000,"Production_kg",249,"Coconuts - Incl Copra",58,995121.74,10515604.83,88210994.33,39438163.5,7518.92,1.77,61.02,58495.54,8993.81,5170.53,1024635.85,20233271.52,1604.27,66386.22,329861.53,196.76,99.33,2119.97,129.55,37924.32,90840.96,11753.41,93553980.96,8344918.57,2140687.09,0,0,166218.91,3205.47,130071.03
"3","Kiribati","Fruit, tropical fresh nes",0.1073859375,115847,1702000,"Production_kg",603,"Fruit; tropical fresh; nes",146,1281.36,20244.11,16358,284087.75,1469.52,0.59,0.23,442.83,23.93,5.12,3435.86,39770.78,1.52,134.17,491.72,3.77,4,14.37,2.1,108.36,384.9,3.01,10193.33,22544.22,5154.43,0,0,1043.11,10.46,539.79
"4","Kiribati","Nuts nes",0.0310679900238414,115847,288000,"Production_kg",234,"Nuts; nes",51,4434.12,115949.07,349241.17,253091.07,14.27,0,0.25,977.12,36.08,27.26,3764.91,30033.9,7,290.39,4043.64,3.06,1.19,14.25,1.39,385.29,1608.39,39.5,96381.6,261216.48,164986.91,0,0,54.23,19.7,440.11
"5","Kiribati","Roots and tubers nes",0.125770747489689,115847,9918000,"Production_kg/Import_kg",149,"Roots and tubers; nes",23,6961.14,131954.66,52164.78,1476662.32,985.94,1.94,5.32,2271.49,194.36,20.65,33048.28,121094.04,8.65,1023.1,4538.53,4.99,4.9,81.99,11.22,1483.94,2927.04,12.2,1395.45,289.3,3080.2,0,0,4914.52,70.64,1486.21
"6","Kiribati","Taro (cocoyam)",0.1,115847,2001000,"Production_kg",136,"Taro (cocoyam)",22,1578.29,34567.42,2686.88,353026.8,83.99,0.11,0.56,687.29,18.68,4.91,8865.82,44045.59,2.14,281.47,1586.22,1.13,0.55,10.42,4.52,298.82,477.99,3.31,708.18,276.36,1433.64,0,0,1288.15,21.04,259.09
"7","Kiribati","Vegetables, fresh nes",0.075156077445368,115847,6114000,"Production_kg/Import_kg",463,"Vegetables; fresh; nes",101,3322.52,224092.92,46881.22,561500.47,3330.55,21.88,5.17,13903.72,287.96,39.33,27373.5,332027.08,11.3,3334.98,5550.27,6.43,13.97,72.21,15.33,1534.48,3610.8,45.29,4810.96,4598.86,9166.19,0,0,5953.18,114.63,1757.83
