"","Country","FAO_CropName","servingSize_kg","Population","Amount_kg","source","FAO_CropID","GENuS_FoodName","GENuS_FoodID","Calories","Protein","Fat","Carbohydrates","Vitamin.C","Vitamin.A","Folate","Calcium","Iron","Zinc","Potassium","Dietary.Fiber","Copper","Sodium","Phosphorus","Thiamin","Riboflavin","Niacin","B6","Choline","Magnesium","Manganese","Saturated.FA","Monounsaturated.FA","Polyunsaturated.FA","Omega.3..USDA.only.","B12..USDA.only.","Water.moisture","Ash","Refuse"
"1","Guinea-Bissau","Apples",0.121111111111111,1874303,253000,"Import_kg",515,"Apples",119,6.26,34.6,32.83,1458.38,1.62,0,0,0.86,0,0,11.46,157.89,0,0.65,1.21,0,0,0,0,18.08,0.52,0,4.35,0.95,7.3,0,0,9.42,0,1.11
"2","Guinea-Bissau","Bananas",0.04075,1874303,10032000,"Production_kg",486,"Bananas",117,1323.16,15968.51,3053.82,306620.16,139.84,0.48,0.25,129.4,10.49,2.17,4463.17,20537.89,1.21,83.36,333.14,0.7,0.66,11.18,4.58,128.72,372.15,3.55,1457.95,341.5,742.11,0,0,956.77,10.89,466.28
"3","Guinea-Bissau","Beans, dry",0.1145,1874303,28000,"Import_kg",176,"Beans",30,4.3,277.8,17.91,756.74,0,0,0,1.83,0,0,15.26,161.82,0,0.2,5.05,0,0,0,0,1.44,2.26,0,4.03,1.79,6.2,0,0,0.15,0,0
"4","Guinea-Bissau","Cabbages and other brassicas",0.08324,1874303,14000,"Import_kg",358,"Cabbages and other brassicas",78,0.24,20.38,2.73,39.33,0.55,0,0,1.1,0,0,2.56,19.8,0,0.35,0.63,0,0,0,0,0.22,0.22,0,0.31,0.16,0.79,0,0,0.82,0,0.25
"5","Guinea-Bissau","Cake, soybeans",0.014,1874303,95000,"Import_kg",238,"Soyabean Oil",63,323.71,0,36164.13,3.02,0,0,0,0.56,0.1,0.12,0,0,0,0.56,0,0,0,0,0,0,0,0,9581.27,8468.51,16398.52,0,0,0,0,0
"6","Guinea-Bissau","Carrots and turnips",0.0830718954248366,1874303,8000,"Import_kg",426,"Carrots and turnips",96,0.16,6.73,1.2,30.14,0.14,0,0,0.34,0,0,1.5,10.43,0,0.24,0.61,0,0,0,0,0.54,0,0,0.17,0,0.39,0,0,0.46,0,0.12
"7","Guinea-Bissau","Cashew nuts, with shell",0.0289438420348059,1874303,166190000,"Production_kg",217,"Cashew nuts; with shell",43,166720.65,5628894.71,12892983.84,7407772.82,500.36,2.91,10.88,12341.27,1854.69,1583.03,199276.56,814874.16,648.17,28316.37,144134.7,163.37,46.74,399.88,133.34,0,92720.02,406.67,2384272.77,7290060.27,2403266.08,0,0,3046.08,699.34,8577.62
"8","Guinea-Bissau","Cassava",0.108277777777778,1874303,56073000,"Production_kg",125,"Cassava",17,3842.92,50488.5,13114.85,857725.82,889.67,0.28,0.7,1077.17,33.64,9.39,10388.73,40891.81,2.76,254.19,1088.86,1.72,1.54,15.85,2.43,654.82,580.22,10.61,2403.78,2417.59,1215.7,0,0,1735.91,38.84,580.22
"9","Guinea-Bissau","Cereals nes",0.0486257263475995,1874303,1946000,"Production_kg",108,"Cereals; nes",13,743.58,27809.48,9827.45,156917.93,2.3,0,0,310.01,47.35,8.12,911.73,6741.11,1.73,16.65,812.7,0.77,0.57,3.11,1.03,27.97,392.88,19.73,958.7,1257.63,2286.79,0,0,23.3,8.37,0
"10","Guinea-Bissau","Chestnut",0.059,1874303,1000,"Import_kg",220,"Chestnuts",44,0.24,4.61,2.64,47.09,0,0,0,0,0,0,0.59,11.12,0,0,0.11,0,0,0,0,0,0,0,0.76,1.39,1.59,0,0,0,0,0
"11","Guinea-Bissau","Chick peas",0.04575,1874303,36000,"Import_kg",191,"Chick peas",33,14.79,816.31,211.34,2448.28,0,0,0,5.72,0.29,0.14,33.96,320.47,0,0.84,13.03,0,0,0,0,6.16,4.16,0.47,25.88,57.24,111.7,0,0,0.44,0.12,0
"12","Guinea-Bissau","Chillies and peppers, green",0.0664142191142191,1874303,1000,"Import_kg",401,"Chillies and peppers; green",88,0,1.43,0.53,5.55,0,0,0,0,0,0,0.23,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0
"13","Guinea-Bissau","Chocolate products nes",0.0115,1874303,366000,"Import_kg",666,"Cocoa Beans",153,387.15,27399.29,70216.63,98315.5,0,0,0,182.13,8.62,11.56,1703.97,62826.83,6.43,14.01,995.86,0.29,0.34,3.13,0.2,20.38,847.31,6.52,39084.23,26985.82,1460.3,0,0,6.59,6.75,0
"14","Guinea-Bissau","Cider etc",0.0683571428571429,1874303,68000,"Import_kg",517,"Fruit juice; nes",149,2.64,13.18,7.19,645.61,3.98,0,0,0.54,0,0,5.73,15.11,0,0.41,0.44,0,0,0,0,0.15,0.4,0,1.33,1.81,3.3,0,0,4.67,0,0
"15","Guinea-Bissau","Cinnamon (cannella)",0.00115555555555556,1874303,1000,"Import_kg",693,"cinnamon (canella)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
